node_id,module,layer_id,flow,node_name,layer_name
333,5,4,2.84608e-4,ASV_00338,FI1
333,1,5,6.98802e-4,ASV_00338,UK1
333,4,6,1.88286e-4,ASV_00338,UK2
334,2,2,3.35842e-4,ASV_00339,IT2
334,5,4,1.7117e-4,ASV_00339,FI1
334,4,6,7.85426e-5,ASV_00339,UK2
335,2,2,2.47121e-4,ASV_00340,IT2
335,1,3,6.47065e-5,ASV_00340,IT3
335,1,5,0.00101597,ASV_00340,UK1
335,4,6,3.12851e-4,ASV_00340,UK2
336,5,4,5.22523e-4,ASV_00341,FI1
336,1,5,8.59728e-4,ASV_00341,UK1
336,4,6,1.1583e-4,ASV_00341,UK2
336,3,7,1.96345e-4,ASV_00341,SE1
337,6,1,2.78255e-4,ASV_00342,IT1
337,2,2,4.11219e-4,ASV_00342,IT2
337,5,4,3.73988e-4,ASV_00342,FI1
337,1,5,6.97924e-4,ASV_00342,UK1
337,4,6,3.24483e-4,ASV_00342,UK2
337,3,7,2.83779e-4,ASV_00342,SE1
338,6,1,1.86642e-4,ASV_00343,IT1
338,2,2,3.78557e-4,ASV_00343,IT2
339,6,1,2.80965e-4,ASV_00345,IT1
339,2,2,3.77467e-4,ASV_00345,IT2
339,1,3,1.63357e-5,ASV_00345,IT3
339,1,5,8.87007e-4,ASV_00345,UK1
340,2,2,5.43479e-4,ASV_00346,IT2
340,4,6,2.13907e-4,ASV_00346,UK2
341,2,2,2.11799e-4,ASV_00347,IT2
342,5,4,4.81304e-4,ASV_00348,FI1
342,3,7,2.95585e-4,ASV_00348,SE1
343,5,4,3.06147e-4,ASV_00349,FI1
343,4,6,1.66152e-4,ASV_00349,UK2
343,3,7,1.01468e-4,ASV_00349,SE1
344,2,2,3.19902e-4,ASV_00350,IT2
344,5,4,3.15123e-4,ASV_00350,FI1
344,1,5,0.00108855,ASV_00350,UK1
344,4,6,2.7329e-4,ASV_00350,UK2
344,3,7,3.36752e-4,ASV_00350,SE1
345,5,4,5.52405e-4,ASV_00351,FI1
345,4,6,3.26488e-4,ASV_00351,UK2
345,3,7,2.76835e-4,ASV_00351,SE1
346,6,1,2.79364e-4,ASV_00352,IT1
346,2,2,2.81937e-4,ASV_00352,IT2
346,1,3,5.58697e-5,ASV_00352,IT3
346,1,5,7.2432e-4,ASV_00352,UK1
346,4,6,2.77238e-4,ASV_00352,UK2
347,6,1,1.06236e-4,ASV_00353,IT1
347,2,2,8.98757e-4,ASV_00353,IT2
348,6,1,1.83044e-4,ASV_00354,IT1
348,2,2,3.83111e-4,ASV_00354,IT2
348,1,3,2.84138e-5,ASV_00354,IT3
348,1,5,9.04243e-4,ASV_00354,UK1
349,6,1,1.55813e-4,ASV_00355,IT1
349,2,2,4.13494e-4,ASV_00355,IT2
349,1,5,4.94068e-4,ASV_00355,UK1
349,4,6,1.94821e-4,ASV_00355,UK2
350,6,1,3.21834e-4,ASV_00356,IT1
350,2,2,3.92662e-4,ASV_00356,IT2
350,1,3,5.32494e-5,ASV_00356,IT3
350,5,4,4.88378e-4,ASV_00356,FI1
350,1,5,8.01075e-4,ASV_00356,UK1
350,4,6,2.07784e-4,ASV_00356,UK2
350,3,7,3.87123e-4,ASV_00356,SE1
351,2,2,1.86821e-4,ASV_00357,IT2
352,4,6,1.05126e-4,ASV_00358,UK2
353,6,1,1.44083e-4,ASV_00359,IT1
353,2,2,1.99778e-4,ASV_00359,IT2
353,1,5,5.39317e-4,ASV_00359,UK1
354,5,4,3.81738e-4,ASV_00360,FI1
354,4,6,1.99299e-4,ASV_00360,UK2
354,3,7,2.97009e-4,ASV_00360,SE1
355,2,2,3.80576e-4,ASV_00361,IT2
355,5,4,2.70937e-4,ASV_00361,FI1
355,4,6,2.12935e-4,ASV_00361,UK2
355,3,7,4.57287e-4,ASV_00361,SE1
356,4,6,2.05807e-4,ASV_00362,UK2
357,4,6,1.19211e-4,ASV_00363,UK2
357,3,7,6.92878e-5,ASV_00363,SE1
358,4,6,1.81723e-4,ASV_00364,UK2
358,3,7,2.83235e-4,ASV_00364,SE1
359,6,1,3.60689e-4,ASV_00365,IT1
359,2,2,3.98302e-4,ASV_00365,IT2
359,5,4,1.46588e-4,ASV_00365,FI1
359,1,5,7.39567e-4,ASV_00365,UK1
359,4,6,1.59459e-4,ASV_00365,UK2
359,3,7,2.28268e-4,ASV_00365,SE1
360,3,7,3.56796e-4,ASV_00366,SE1
361,2,2,2.1598e-4,ASV_00367,IT2
361,4,6,1.25148e-4,ASV_00367,UK2
361,3,7,4.53534e-4,ASV_00367,SE1
362,6,1,2.75751e-4,ASV_00368,IT1
362,2,2,4.09216e-4,ASV_00368,IT2
362,1,5,7.97564e-4,ASV_00368,UK1
362,4,6,1.53599e-4,ASV_00368,UK2
363,2,2,2.98146e-4,ASV_00369,IT2
363,1,5,7.76923e-4,ASV_00369,UK1
363,4,6,1.69123e-4,ASV_00369,UK2
363,3,7,3.24165e-4,ASV_00369,SE1
364,1,5,6.73424e-4,ASV_00370,UK1
364,4,6,2.50325e-4,ASV_00370,UK2
365,1,5,8.92355e-4,ASV_00371,UK1
365,4,6,2.05741e-4,ASV_00371,UK2
365,3,7,4.47274e-4,ASV_00371,SE1
366,2,2,1.96662e-4,ASV_00372,IT2
366,4,6,1.18988e-4,ASV_00372,UK2
367,6,1,2.01367e-4,ASV_00373,IT1
367,2,2,2.96245e-4,ASV_00373,IT2
367,1,5,7.6969e-4,ASV_00373,UK1
367,4,6,1.01808e-4,ASV_00373,UK2
367,3,7,5.13239e-4,ASV_00373,SE1
368,1,5,8.08981e-4,ASV_00374,UK1
368,4,6,2.142e-4,ASV_00374,UK2
368,3,7,2.76136e-4,ASV_00374,SE1
369,4,6,1.35725e-4,ASV_00375,UK2
370,2,2,5.57049e-4,ASV_00376,IT2
370,5,4,3.11935e-4,ASV_00376,FI1
370,1,5,5.55601e-4,ASV_00376,UK1
370,4,6,1.46514e-4,ASV_00376,UK2
370,3,7,3.7843e-4,ASV_00376,SE1
371,2,2,1.22445e-4,ASV_00377,IT2
371,1,3,2.33734e-5,ASV_00377,IT3
371,5,4,3.14448e-4,ASV_00377,FI1
371,1,5,9.44356e-4,ASV_00377,UK1
371,4,6,1.83954e-4,ASV_00377,UK2
372,6,1,2.07755e-4,ASV_00378,IT1
372,2,2,1.77954e-4,ASV_00378,IT2
372,1,5,5.22763e-4,ASV_00378,UK1
372,4,6,1.61255e-4,ASV_00378,UK2
373,5,4,1.74871e-4,ASV_00379,FI1
373,4,6,9.03333e-5,ASV_00379,UK2
373,3,7,3.20399e-4,ASV_00379,SE1
374,6,1,1.70158e-4,ASV_00380,IT1
374,2,2,2.84472e-4,ASV_00380,IT2
374,1,5,8.1368e-4,ASV_00380,UK1
374,4,6,1.71285e-4,ASV_00380,UK2
375,6,1,1.57028e-4,ASV_00381,IT1
375,2,2,4.09934e-4,ASV_00381,IT2
375,1,3,3.12148e-5,ASV_00381,IT3
375,1,5,4.03398e-4,ASV_00381,UK1
375,4,6,1.8121e-4,ASV_00381,UK2
376,6,1,2.4784e-4,ASV_00382,IT1
376,2,2,3.1039e-4,ASV_00382,IT2
376,1,5,8.04465e-4,ASV_00382,UK1
376,4,6,2.43669e-4,ASV_00382,UK2
376,3,7,7.87277e-4,ASV_00382,SE1
377,6,1,1.41362e-4,ASV_00383,IT1
378,6,1,1.48854e-4,ASV_00384,IT1
378,2,2,4.34534e-4,ASV_00384,IT2
378,1,3,2.14344e-5,ASV_00384,IT3
378,5,4,1.54337e-4,ASV_00384,FI1
378,1,5,8.15493e-4,ASV_00384,UK1
378,4,6,2.58572e-4,ASV_00384,UK2
378,3,7,2.41043e-4,ASV_00384,SE1
379,5,4,2.15877e-4,ASV_00385,FI1
379,1,5,4.97262e-4,ASV_00385,UK1
379,4,6,2.17769e-4,ASV_00385,UK2
379,3,7,3.05167e-4,ASV_00385,SE1
380,4,6,7.03032e-5,ASV_00386,UK2
380,3,7,2.85928e-4,ASV_00386,SE1
381,2,2,1.9784e-4,ASV_00387,IT2
381,5,4,2.4227e-4,ASV_00387,FI1
381,1,5,8.22048e-4,ASV_00387,UK1
381,4,6,1.62102e-4,ASV_00387,UK2
381,3,7,1.73046e-4,ASV_00387,SE1
382,5,4,5.11614e-4,ASV_00388,FI1
382,4,6,1.28829e-4,ASV_00388,UK2
383,2,2,4.80473e-4,ASV_00389,IT2
383,4,6,1.77274e-4,ASV_00389,UK2
384,6,1,1.72073e-4,ASV_00390,IT1
384,2,2,5.25522e-4,ASV_00390,IT2
384,1,5,8.32812e-4,ASV_00390,UK1
384,4,6,1.86226e-4,ASV_00390,UK2
385,6,1,4.00312e-4,ASV_00391,IT1
385,2,2,6.72141e-4,ASV_00391,IT2
385,1,5,6.65752e-4,ASV_00391,UK1
385,4,6,7.13887e-5,ASV_00391,UK2
386,5,4,1.63373e-4,ASV_00392,FI1
386,1,5,8.33744e-4,ASV_00392,UK1
386,4,6,1.80704e-4,ASV_00392,UK2
386,3,7,1.83853e-4,ASV_00392,SE1
387,6,1,1.55839e-4,ASV_00393,IT1
387,2,2,3.58786e-4,ASV_00393,IT2
387,1,5,7.38236e-4,ASV_00393,UK1
387,4,6,1.80808e-4,ASV_00393,UK2
388,1,5,9.48211e-4,ASV_00394,UK1
388,4,6,1.39315e-4,ASV_00394,UK2
389,2,2,3.39584e-4,ASV_00395,IT2
389,1,3,5.68632e-5,ASV_00395,IT3
389,4,6,1.41778e-4,ASV_00395,UK2
389,3,7,1.85568e-4,ASV_00395,SE1
390,6,1,0.00029012900000000003,ASV_00396,IT1
391,2,2,4.04525e-4,ASV_00397,IT2
391,5,4,1.48782e-4,ASV_00397,FI1
391,1,5,9.09286e-4,ASV_00397,UK1
392,2,2,4.50578e-4,ASV_00398,IT2
392,1,5,9.07491e-4,ASV_00398,UK1
392,4,6,9.44076e-5,ASV_00398,UK2
393,2,2,4.30865e-4,ASV_00399,IT2
393,1,3,3.27184e-5,ASV_00399,IT3
393,1,5,6.10746e-4,ASV_00399,UK1
393,4,6,1.83421e-4,ASV_00399,UK2
394,2,2,3.8565e-4,ASV_00400,IT2
394,4,6,2.22958e-4,ASV_00400,UK2
394,3,7,1.99249e-4,ASV_00400,SE1
395,6,1,2.0406e-4,ASV_00402,IT1
395,2,2,2.99724e-4,ASV_00402,IT2
395,1,3,4.92724e-5,ASV_00402,IT3
395,1,5,7.5474e-4,ASV_00402,UK1
395,4,6,2.38527e-4,ASV_00402,UK2
396,2,2,6.09873e-4,ASV_00403,IT2
397,6,1,2.70625e-4,ASV_00404,IT1
397,2,2,5.79949e-4,ASV_00404,IT2
397,1,3,3.3207e-5,ASV_00404,IT3
397,4,6,1.65888e-4,ASV_00404,UK2
398,2,2,4.44886e-4,ASV_00406,IT2
398,5,4,1.63699e-4,ASV_00406,FI1
398,1,5,5.71717e-4,ASV_00406,UK1
398,4,6,1.19451e-4,ASV_00406,UK2
398,3,7,3.30786e-4,ASV_00406,SE1
399,2,2,3.91042e-4,ASV_00407,IT2
399,4,6,2.0013e-4,ASV_00407,UK2
400,2,2,3.52035e-4,ASV_00409,IT2
400,4,6,2.1312e-4,ASV_00409,UK2
401,6,1,3.23402e-4,ASV_00410,IT1
401,2,2,3.01249e-4,ASV_00410,IT2
401,1,5,7.20811e-4,ASV_00410,UK1
401,4,6,1.39834e-4,ASV_00410,UK2
401,3,7,6.13242e-4,ASV_00410,SE1
402,6,1,3.14369e-4,ASV_00411,IT1
402,2,2,2.13852e-4,ASV_00411,IT2
402,1,5,6.8435e-4,ASV_00411,UK1
402,4,6,1.86785e-4,ASV_00411,UK2
403,2,2,5.15672e-4,ASV_00412,IT2
404,4,6,8.44264e-5,ASV_00413,UK2
405,2,2,4.41592e-4,ASV_00415,IT2
405,4,6,2.16253e-4,ASV_00415,UK2
405,3,7,3.27015e-4,ASV_00415,SE1
406,2,2,1.95172e-4,ASV_00416,IT2
406,1,5,8.1183e-4,ASV_00416,UK1
406,4,6,9.53879e-5,ASV_00416,UK2
406,3,7,2.21318e-4,ASV_00416,SE1
407,4,6,1.51311e-4,ASV_00417,UK2
407,3,7,3.77579e-4,ASV_00417,SE1
408,2,2,2.96229e-4,ASV_00418,IT2
409,4,6,1.60259e-4,ASV_00419,UK2
409,3,7,3.05268e-4,ASV_00419,SE1
410,4,6,1.48752e-4,ASV_00420,UK2
411,6,1,1.44674e-4,ASV_00421,IT1
411,2,2,3.65115e-4,ASV_00421,IT2
411,5,4,3.51306e-4,ASV_00421,FI1
411,1,5,0.00102436,ASV_00421,UK1
411,4,6,2.56997e-4,ASV_00421,UK2
412,2,2,2.28105e-4,ASV_00422,IT2
412,1,5,7.49113e-4,ASV_00422,UK1
413,2,2,3.5885e-4,ASV_00423,IT2
414,4,6,1.7299e-4,ASV_00424,UK2
414,3,7,4.04611e-4,ASV_00424,SE1
415,2,2,1.3825e-4,ASV_00425,IT2
415,1,3,3.82809e-5,ASV_00425,IT3
415,5,4,1.76976e-4,ASV_00425,FI1
415,1,5,9.101e-4,ASV_00425,UK1
415,4,6,1.31824e-4,ASV_00425,UK2
416,2,2,4.76916e-4,ASV_00426,IT2
416,5,4,3.14851e-4,ASV_00426,FI1
416,1,5,4.69908e-4,ASV_00426,UK1
416,4,6,1.85278e-4,ASV_00426,UK2
416,3,7,2.71729e-4,ASV_00426,SE1
417,2,2,3.44791e-4,ASV_00428,IT2
417,1,5,7.95625e-4,ASV_00428,UK1
417,4,6,2.91181e-4,ASV_00428,UK2
418,2,2,3.37283e-4,ASV_00429,IT2
418,1,5,8.64305e-4,ASV_00429,UK1
418,4,6,1.48384e-4,ASV_00429,UK2
419,1,5,5.01116e-4,ASV_00430,UK1
420,4,6,1.49617e-4,ASV_00431,UK2
420,3,7,3.28859e-4,ASV_00431,SE1
421,4,6,1.81815e-4,ASV_00434,UK2
422,5,4,3.92672e-4,ASV_00435,FI1
422,4,6,2.9345e-4,ASV_00435,UK2
422,3,7,1.59197e-4,ASV_00435,SE1
423,1,5,7.47083e-4,ASV_00436,UK1
423,4,6,1.0118e-4,ASV_00436,UK2
424,6,1,2.12653e-4,ASV_00437,IT1
424,2,2,3.02028e-4,ASV_00437,IT2
424,1,5,5.88462e-4,ASV_00437,UK1
424,4,6,2.17961e-4,ASV_00437,UK2
425,2,2,2.98016e-4,ASV_00438,IT2
425,1,3,2.3712e-5,ASV_00438,IT3
425,4,6,1.81971e-4,ASV_00438,UK2
425,3,7,4.7428e-4,ASV_00438,SE1
426,4,6,2.2532e-4,ASV_00439,UK2
427,6,1,2.32179e-4,ASV_00440,IT1
427,2,2,7.91909e-4,ASV_00440,IT2
428,2,2,3.57922e-4,ASV_00441,IT2
428,1,3,3.87305e-5,ASV_00441,IT3
428,4,6,1.84023e-4,ASV_00441,UK2
428,3,7,4.5721e-4,ASV_00441,SE1
429,2,2,2.13035e-4,ASV_00442,IT2
429,5,4,1.42569e-4,ASV_00442,FI1
429,1,5,6.22967e-4,ASV_00442,UK1
429,4,6,1.31974e-4,ASV_00442,UK2
429,3,7,4.45106e-4,ASV_00442,SE1
430,2,2,4.29523e-4,ASV_00443,IT2
430,1,5,6.21171e-4,ASV_00443,UK1
431,2,2,3.00418e-4,ASV_00444,IT2
431,1,5,0.00105449,ASV_00444,UK1
431,4,6,1.07515e-4,ASV_00444,UK2
431,3,7,3.25098e-4,ASV_00444,SE1
432,2,2,6.44195e-4,ASV_00445,IT2
432,1,5,8.92709e-4,ASV_00445,UK1
433,3,7,2.44774e-4,ASV_00446,SE1
434,6,1,1.84988e-4,ASV_00447,IT1
434,2,2,3.49054e-4,ASV_00447,IT2
434,1,3,2.64879e-5,ASV_00447,IT3
434,1,5,8.20091e-4,ASV_00447,UK1
434,4,6,2.79096e-4,ASV_00447,UK2
434,3,7,4.73095e-4,ASV_00447,SE1
435,4,6,1.83484e-4,ASV_00448,UK2
436,6,1,2.48626e-4,ASV_00449,IT1
436,5,4,3.38714e-4,ASV_00449,FI1
436,3,7,3.3116e-4,ASV_00449,SE1
437,2,2,2.32754e-4,ASV_00450,IT2
437,4,6,2.36836e-4,ASV_00450,UK2
438,6,1,2.48101e-4,ASV_00451,IT1
438,2,2,4.37272e-4,ASV_00451,IT2
439,6,1,1.42567e-4,ASV_00452,IT1
439,2,2,3.91126e-4,ASV_00452,IT2
439,1,3,3.5899e-5,ASV_00452,IT3
439,5,4,2.82225e-4,ASV_00452,FI1
439,1,5,5.97696e-4,ASV_00452,UK1
439,4,6,1.57055e-4,ASV_00452,UK2
439,3,7,6.81703e-5,ASV_00452,SE1
440,2,2,3.65234e-4,ASV_00453,IT2
440,4,6,2.82938e-4,ASV_00453,UK2
441,6,1,2.52792e-4,ASV_00454,IT1
441,2,2,7.26221e-4,ASV_00454,IT2
441,1,5,6.61262e-4,ASV_00454,UK1
441,4,6,1.13843e-4,ASV_00454,UK2
442,2,2,1.92994e-4,ASV_00455,IT2
442,1,5,0.00102707,ASV_00455,UK1
443,4,6,2.49217e-4,ASV_00456,UK2
443,3,7,5.0818e-4,ASV_00456,SE1
444,1,5,0.00113679,ASV_00457,UK1
444,4,6,3.26394e-4,ASV_00457,UK2
445,2,2,3.59096e-4,ASV_00458,IT2
445,1,3,4.02722e-5,ASV_00458,IT3
445,1,5,4.12231e-4,ASV_00458,UK1
445,4,6,1.18416e-4,ASV_00458,UK2
446,2,2,3.41038e-4,ASV_00459,IT2
446,4,6,2.33031e-4,ASV_00459,UK2
447,6,1,2.00195e-4,ASV_00460,IT1
447,2,2,4.06765e-4,ASV_00460,IT2
448,5,4,2.44975e-4,ASV_00461,FI1
448,1,5,7.65412e-4,ASV_00461,UK1
448,4,6,2.1131e-4,ASV_00461,UK2
449,1,5,7.50522e-4,ASV_00462,UK1
449,4,6,1.15901e-4,ASV_00462,UK2
450,2,2,5.71669e-4,ASV_00463,IT2
450,1,5,8.34102e-4,ASV_00463,UK1
451,6,1,2.23587e-4,ASV_00464,IT1
451,2,2,1.88769e-4,ASV_00464,IT2
451,1,3,4.53725e-5,ASV_00464,IT3
451,5,4,3.42289e-4,ASV_00464,FI1
451,1,5,4.6177e-4,ASV_00464,UK1
451,4,6,7.82681e-5,ASV_00464,UK2
451,3,7,2.42943e-4,ASV_00464,SE1
452,2,2,3.39134e-4,ASV_00465,IT2
453,4,6,1.50716e-4,ASV_00466,UK2
454,2,2,4.48242e-4,ASV_00467,IT2
454,4,6,2.23733e-4,ASV_00467,UK2
455,6,1,2.5818e-4,ASV_00468,IT1
455,2,2,4.15008e-4,ASV_00468,IT2
455,1,5,9.16596e-4,ASV_00468,UK1
455,4,6,2.3871e-4,ASV_00468,UK2
456,3,7,1.77147e-4,ASV_00470,SE1
457,2,2,3.94719e-4,ASV_00471,IT2
457,1,5,8.66469e-4,ASV_00471,UK1
457,4,6,2.55112e-4,ASV_00471,UK2
457,3,7,5.35214e-4,ASV_00471,SE1
458,5,4,2.50732e-4,ASV_00472,FI1
458,3,7,1.0036e-4,ASV_00472,SE1
459,2,2,4.51644e-4,ASV_00474,IT2
459,5,4,3.86801e-4,ASV_00474,FI1
459,1,5,5.65284e-4,ASV_00474,UK1
459,4,6,1.54252e-4,ASV_00474,UK2
459,3,7,1.90797e-4,ASV_00474,SE1
460,5,4,4.18217e-4,ASV_00475,FI1
460,1,5,8.72889e-4,ASV_00475,UK1
460,4,6,2.59559e-4,ASV_00475,UK2
460,3,7,1.47916e-4,ASV_00475,SE1
461,6,1,2.384e-4,ASV_00476,IT1
461,2,2,1.78579e-4,ASV_00476,IT2
461,1,5,9.91448e-4,ASV_00476,UK1
462,2,2,3.08155e-4,ASV_00477,IT2
462,5,4,3.74952e-4,ASV_00477,FI1
462,1,5,5.66377e-4,ASV_00477,UK1
462,4,6,1.16151e-4,ASV_00477,UK2
462,3,7,4.10385e-4,ASV_00477,SE1
463,5,4,2.96648e-4,ASV_00478,FI1
463,4,6,1.46453e-4,ASV_00478,UK2
463,3,7,4.19463e-4,ASV_00478,SE1
464,2,2,4.46595e-4,ASV_00479,IT2
464,4,6,2.50379e-4,ASV_00479,UK2
465,5,4,2.01336e-4,ASV_00481,FI1
465,4,6,2.63184e-4,ASV_00481,UK2
465,3,7,2.8178e-4,ASV_00481,SE1
466,6,1,1.62276e-4,ASV_00482,IT1
466,2,2,5.40566e-4,ASV_00482,IT2
466,1,3,4.14083e-5,ASV_00482,IT3
467,2,2,4.63958e-4,ASV_00483,IT2
467,5,4,3.09133e-4,ASV_00483,FI1
467,1,5,8.32585e-4,ASV_00483,UK1
467,4,6,1.98003e-4,ASV_00483,UK2
467,3,7,3.55442e-4,ASV_00483,SE1
468,4,6,6.78808e-5,ASV_00484,UK2
468,3,7,2.66645e-4,ASV_00484,SE1
469,2,2,4.65753e-4,ASV_00485,IT2
470,2,2,2.36737e-4,ASV_00486,IT2
470,5,4,2.88678e-4,ASV_00486,FI1
470,1,5,6.4263e-4,ASV_00486,UK1
470,4,6,1.99298e-4,ASV_00486,UK2
470,3,7,1.80892e-4,ASV_00486,SE1
471,5,4,2.97021e-4,ASV_00487,FI1
471,1,5,8.25234e-4,ASV_00487,UK1
471,4,6,1.80226e-4,ASV_00487,UK2
471,3,7,1.80487e-4,ASV_00487,SE1
472,2,2,4.9085e-4,ASV_00488,IT2
473,6,1,2.11342e-4,ASV_00490,IT1
473,2,2,4.64353e-4,ASV_00490,IT2
473,1,5,5.22518e-4,ASV_00490,UK1
473,4,6,2.45236e-4,ASV_00490,UK2
473,3,7,2.43737e-4,ASV_00490,SE1
474,4,6,2.70564e-4,ASV_00492,UK2
475,6,1,2.90298e-4,ASV_00493,IT1
475,2,2,6.72004e-4,ASV_00493,IT2
475,5,4,4.84245e-4,ASV_00493,FI1
475,1,5,6.43671e-4,ASV_00493,UK1
475,4,6,2.47251e-4,ASV_00493,UK2
475,3,7,3.82845e-4,ASV_00493,SE1
476,2,2,4.56852e-4,ASV_00494,IT2
476,5,4,3.74763e-4,ASV_00494,FI1
476,1,5,9.59858e-4,ASV_00494,UK1
476,4,6,1.06497e-4,ASV_00494,UK2
476,3,7,2.77189e-4,ASV_00494,SE1
477,2,2,4.25958e-4,ASV_00495,IT2
477,5,4,2.62803e-4,ASV_00495,FI1
477,1,5,7.7228e-4,ASV_00495,UK1
477,4,6,2.12825e-4,ASV_00495,UK2
477,3,7,2.60381e-4,ASV_00495,SE1
478,2,2,3.66827e-4,ASV_00496,IT2
478,4,6,1.75534e-4,ASV_00496,UK2
479,5,4,1.84564e-4,ASV_00497,FI1
479,4,6,2.24617e-4,ASV_00497,UK2
479,3,7,2.13857e-4,ASV_00497,SE1
480,2,2,6.64448e-4,ASV_00498,IT2
481,5,4,1.98601e-4,ASV_00499,FI1
481,1,5,7.47568e-4,ASV_00499,UK1
482,6,1,2.72733e-4,ASV_00501,IT1
482,2,2,4.13446e-4,ASV_00501,IT2
482,1,3,3.23423e-5,ASV_00501,IT3
482,1,5,6.43123e-4,ASV_00501,UK1
482,4,6,2.29766e-4,ASV_00501,UK2
483,4,6,9.39935e-5,ASV_00502,UK2
483,3,7,3.19418e-4,ASV_00502,SE1
484,2,2,6.19913e-4,ASV_00503,IT2
485,6,1,2.12557e-4,ASV_00504,IT1
485,2,2,2.03894e-4,ASV_00504,IT2
485,1,3,4.13333e-5,ASV_00504,IT3
485,5,4,3.43964e-4,ASV_00504,FI1
485,4,6,2.30207e-4,ASV_00504,UK2
485,3,7,4.21782e-4,ASV_00504,SE1
486,5,4,1.61e-4,ASV_00505,FI1
486,3,7,2.59467e-4,ASV_00505,SE1
487,2,2,2.27642e-4,ASV_00506,IT2
487,1,5,4.31557e-4,ASV_00506,UK1
488,2,2,3.93511e-4,ASV_00507,IT2
488,1,5,7.54185e-4,ASV_00507,UK1
488,4,6,2.04169e-4,ASV_00507,UK2
489,6,1,2.40289e-4,ASV_00508,IT1
489,2,2,5.42696e-4,ASV_00508,IT2
489,1,5,5.67516e-4,ASV_00508,UK1
489,3,7,3.81281e-4,ASV_00508,SE1
490,3,7,3.88562e-4,ASV_00509,SE1
491,1,5,8.67798e-4,ASV_00510,UK1
491,4,6,2.40156e-4,ASV_00510,UK2
492,2,2,3.68209e-4,ASV_00511,IT2
492,1,5,5.856e-4,ASV_00511,UK1
492,4,6,2.37684e-4,ASV_00511,UK2
493,2,2,3.61542e-4,ASV_00512,IT2
493,1,5,6.79638e-4,ASV_00512,UK1
493,4,6,1.15127e-4,ASV_00512,UK2
494,2,2,2.82817e-4,ASV_00513,IT2
494,5,4,3.48201e-4,ASV_00513,FI1
494,1,5,7.29191e-4,ASV_00513,UK1
495,6,1,2.14759e-4,ASV_00514,IT1
495,2,2,6.63228e-4,ASV_00514,IT2
496,3,7,4.03805e-4,ASV_00515,SE1
497,2,2,2.82365e-4,ASV_00517,IT2
497,5,4,5.60492e-4,ASV_00517,FI1
497,1,5,7.25944e-4,ASV_00517,UK1
497,4,6,1.94403e-4,ASV_00517,UK2
497,3,7,3.10458e-4,ASV_00517,SE1
498,2,2,5.13313e-4,ASV_00518,IT2
499,1,5,7.82325e-4,ASV_00519,UK1
500,2,2,1.15373e-4,ASV_00520,IT2
500,4,6,1.65294e-4,ASV_00520,UK2
500,3,7,3.11863e-4,ASV_00520,SE1
501,2,2,1.29393e-4,ASV_00521,IT2
502,1,5,6.43877e-4,ASV_00522,UK1
502,4,6,2.02967e-4,ASV_00522,UK2
503,5,4,3.39305e-4,ASV_00523,FI1
504,2,2,3.36438e-4,ASV_00524,IT2
504,1,5,9.76596e-4,ASV_00524,UK1
504,4,6,1.57476e-4,ASV_00524,UK2
504,3,7,3.81078e-4,ASV_00524,SE1
505,1,5,5.79131e-4,ASV_00526,UK1
506,6,1,2.01774e-4,ASV_00527,IT1
506,1,3,3.22256e-5,ASV_00527,IT3
506,1,5,5.22714e-4,ASV_00527,UK1
506,4,6,2.17108e-4,ASV_00527,UK2
507,2,2,5.97653e-4,ASV_00528,IT2
507,1,5,7.15989e-4,ASV_00528,UK1
508,6,1,2.47375e-4,ASV_00529,IT1
508,2,2,2.53269e-4,ASV_00529,IT2
508,1,5,6.23285e-4,ASV_00529,UK1
508,4,6,1.83561e-4,ASV_00529,UK2
509,6,1,2.43851e-4,ASV_00530,IT1
509,2,2,2.2979e-4,ASV_00530,IT2
509,1,5,7.70179e-4,ASV_00530,UK1
510,5,4,3.1457e-4,ASV_00531,FI1
510,4,6,1.67354e-4,ASV_00531,UK2
511,4,6,1.92635e-4,ASV_00532,UK2
512,2,2,4.64783e-4,ASV_00533,IT2
513,2,2,4.56682e-4,ASV_00534,IT2
513,3,7,2.8984e-4,ASV_00534,SE1
514,5,4,3.79547e-4,ASV_00535,FI1
514,4,6,3.70899e-4,ASV_00535,UK2
514,3,7,4.43974e-4,ASV_00535,SE1
515,2,2,4.07508e-4,ASV_00536,IT2
515,5,4,1.19326e-4,ASV_00536,FI1
515,4,6,1.7806e-4,ASV_00536,UK2
516,6,1,1.99509e-4,ASV_00537,IT1
516,1,5,8.32005e-4,ASV_00537,UK1
517,5,4,2.58411e-4,ASV_00538,FI1
517,1,5,9.70918e-4,ASV_00538,UK1
517,4,6,1.22078e-4,ASV_00538,UK2
518,4,6,1.73817e-4,ASV_00540,UK2
519,2,2,5.2559e-4,ASV_00541,IT2
519,5,4,2.25879e-4,ASV_00541,FI1
519,1,5,9.49993e-4,ASV_00541,UK1
519,4,6,2.08608e-4,ASV_00541,UK2
519,3,7,3.23861e-4,ASV_00541,SE1
520,6,1,1.89376e-4,ASV_00542,IT1
520,2,2,1.80609e-4,ASV_00542,IT2
520,1,3,6.69688e-5,ASV_00542,IT3
520,1,5,9.87261e-4,ASV_00542,UK1
521,2,2,2.80241e-4,ASV_00543,IT2
521,5,4,2.53478e-4,ASV_00543,FI1
